year_month,itm,ttProductCode,algo,algoName,algofill,fillQty,productClass,batch
2023/3,GVO,GE,OTA,Manual,3.0,3.0,American STIRs,2015.0
2023/3,GVO,GE,OTA,TT_Stop,128.0,128.0,American STIRs,2015.0
2023/3,GVO,SED,Manual,Manual,0.0,64.0,Currency,2015.0
2023/3,GVO,SR1,ASE,ASE,2246.0,2246.0,American STIRs,2015.0
2023/3,GVO,SR1,Manual,Manual,0.0,308.0,American STIRs,2015.0
2023/3,GVO,SR1,OTA,Manual,116.0,116.0,American STIRs,2015.0
2023/3,GVO,SR3,ASE,ASE,5973.0,5973.0,American STIRs,2015.0
2023/3,GVO,SR3,Manual,Manual,0.0,28276.0,American STIRs,2015.0
2023/3,GVO,SR3,OMA,Manual,1021.0,1021.0,American STIRs,2015.0
2023/3,GVO,SR3,OTA,Manual,328.0,328.0,American STIRs,2015.0
2023/3,GVO,SR3,OTA,Pvt_Algo,8.0,8.0,American STIRs,2015.0
2023/3,GVO,SR3,OTA,RangeTrader,3620.0,3620.0,American STIRs,2015.0
2023/3,GVO,SR3,OTA,TT_OCO,12.0,12.0,American STIRs,2015.0
2023/3,GVO,SR3,OTA,TT_Stop,748.0,748.0,American STIRs,2015.0
2023/3,GVO,ZQ,ASE,ASE,3490.0,3490.0,American STIRs,2015.0
2023/3,GVO,ZQ,Manual,Manual,0.0,4812.0,American STIRs,2015.0
2023/3,GVO,ZQ,OMA,Manual,155.0,155.0,American STIRs,2015.0
2023/3,GVO,ZQ,OTA,Manual,176.0,176.0,American STIRs,2015.0
2023/3,GVO,ZQ,OTA,Pvt_Algo,1858.0,1858.0,American STIRs,2015.0
2023/3,GVO,ZQ,OTA,TT_OCO,12.0,12.0,American STIRs,2015.0
2023/3,GVO,ZQ,OTA,TT_Stop,181.0,181.0,American STIRs,2015.0
2023/3,GYD,BRN,ASE,ASE,11600.0,11600.0,Energy,2021.0
2023/3,GYD,BRN,ASE,ASE & RangeTrader_Gen2,1284.0,1284.0,Energy,2021.0
2023/3,GYD,BRN,Manual,Manual,0.0,96.0,Energy,2021.0
2023/3,GYD,BRN,OTA,Manual,4.0,4.0,Energy,2021.0
2023/3,GYD,BRN,OTA,RangeTrader_Gen2,8.0,8.0,Energy,2021.0
2023/3,GYD,CL,ASE,ASE,7652.0,7652.0,Energy,2021.0
2023/3,GYD,CL,ASE,ASE & RangeTrader_Gen2,938.0,938.0,Energy,2021.0
2023/3,GYD,CL,Manual,Manual,0.0,4.0,Energy,2021.0
2023/3,GYD,CL,OTA,RangeTrader_Gen2,2.0,2.0,Energy,2021.0
2023/3,GYD,G,ASE,ASE,9566.0,9566.0,Energy,2021.0
2023/3,GYD,G,ASE,ASE & RangeTrader_Gen2,1012.0,1012.0,Energy,2021.0
2023/3,GYD,G,Manual,Manual,0.0,22580.0,Energy,2021.0
2023/3,GYD,G,OMA,Manual,496.0,496.0,Energy,2021.0
2023/3,GYD,G,OTA,Manual,132.0,132.0,Energy,2021.0
2023/3,GYD,G,OTA,Pvt_Algo,220.0,220.0,Energy,2021.0
2023/3,GYD,G,OTA,RangeTrader_Gen2,238.0,238.0,Energy,2021.0
2023/3,GYD,G,OTA,TT_Iceberg,516.0,516.0,Energy,2021.0
2023/3,GYD,G,OTA,TT_Stop,1188.0,1188.0,Energy,2021.0
2023/3,GYD,HO,ASE,ASE,4180.0,4180.0,Energy,2021.0
2023/3,GYD,HO,ASE,ASE & RangeTrader_Gen2,550.0,550.0,Energy,2021.0
2023/3,GYD,HO,Manual,Manual,0.0,6474.0,Energy,2021.0
2023/3,GYD,HO,OTA,Manual,68.0,68.0,Energy,2021.0
2023/3,GYD,HO,OTA,RangeTrader_Gen2,566.0,566.0,Energy,2021.0
2023/3,GYD,HO,OTA,TT_Iceberg,238.0,238.0,Energy,2021.0
2023/3,GYD,WBS,ASE,ASE,3380.0,3380.0,Energy,2021.0
2023/3,GYD,WBS,ASE,ASE & RangeTrader_Gen2,328.0,328.0,Energy,2021.0
2023/3,HDH,DI1,ASE,ASE,40070.0,40070.0,Brazilian STIRs,2022.0
2023/3,HDH,DI1,Manual,Manual,0.0,6920.0,Brazilian STIRs,2022.0
2023/3,HDH,DI1,OTA,Manual,5787.0,5787.0,Brazilian STIRs,2022.0
2023/3,HJD,CL,ASE,ASE,193.0,193.0,Energy,2021.0
2023/3,HJD,CL,ASE,ASE & RangeTrader_Gen2,573.0,573.0,Energy,2021.0
2023/3,HJD,CL,Manual,Manual,0.0,6.0,Energy,2021.0
2023/3,HJD,CL,OTA,Manual,6.0,6.0,Energy,2021.0
2023/3,HJD,CLT,ASE,ASE,456.0,456.0,Energy,2021.0
2023/3,HJD,FCPO,ASE,ASE,28.0,28.0,Agricultural,2021.0
2023/3,HJD,FCPO,ASE,ASE & RangeTrader_Gen2,324.0,324.0,Agricultural,2021.0
2023/3,HJD,FCPO,Manual,Manual,0.0,2.0,Agricultural,2021.0
2023/3,HJD,FCPO,OTA,RangeTrader_Gen2,2.0,2.0,Agricultural,2021.0
2023/3,HJD,HH,ASE,ASE,2.0,2.0,Energy,2021.0
2023/3,HJD,HH,ASE,ASE & RangeTrader_Gen2,2.0,2.0,Energy,2021.0
2023/3,HJD,HH,Manual,Manual,0.0,169.0,Energy,2021.0
2023/3,HJD,HH,OTA,Pvt_Algo,4406.0,4406.0,Energy,2021.0
2023/3,HJD,HH,OTA,RangeTrader_Gen2,62.0,62.0,Energy,2021.0
2023/3,HJD,KE,ASE,ASE & RangeTrader_Gen2,28.0,28.0,Agricultural,2021.0
2023/3,HJD,NG,ASE,ASE,2.0,2.0,Energy,2021.0
2023/3,HJD,NG,ASE,ASE & RangeTrader_Gen2,2.0,2.0,Energy,2021.0
2023/3,HJD,NG,Manual,Manual,0.0,169.0,Energy,2021.0
2023/3,HJD,NG,OTA,Pvt_Algo,4406.0,4406.0,Energy,2021.0
2023/3,HJD,NG,OTA,RangeTrader_Gen2,62.0,62.0,Energy,2021.0
2023/3,HJD,WBS,ASE,ASE,193.0,193.0,Energy,2021.0
2023/3,HJD,WBS,ASE,ASE & RangeTrader_Gen2,573.0,573.0,Energy,2021.0
2023/3,HJD,WBS_Z,ASE,ASE,456.0,456.0,Energy,2021.0
2023/3,HJD,ZW,ASE,ASE,16.0,16.0,Agricultural,2021.0
2023/3,HJD,ZW,ASE,ASE & RangeTrader_Gen2,248.0,248.0,Agricultural,2021.0
2023/3,HJD,ZW,ASE,Pvt_Algo,12.0,12.0,Agricultural,2021.0
2023/3,HJD,ZW,OTA,RangeTrader_Gen2,4.0,4.0,Agricultural,2021.0
2023/3,IMO,6S,Manual,Manual,0.0,6.0,Currency,2012.0
2023/3,IMO,6S,OTA,RangeTrader,12.0,12.0,Currency,2012.0
2023/3,IMO,FGBL,Manual,Manual,0.0,10.0,European STIRs,2012.0
2023/3,IMO,FGBL,OTA,RangeTrader,12.0,12.0,European STIRs,2012.0
2023/3,IMO,GE,ASE,ASE,209.0,209.0,American STIRs,2012.0
2023/3,IMO,GE,Manual,Manual,0.0,201.0,American STIRs,2012.0
2023/3,IMO,GE,OTA,Manual,2.0,2.0,American STIRs,2012.0
2023/3,IMO,I,ASE,ASE,104.0,104.0,European STIRs,2012.0
2023/3,IMO,I,ASE,ASE & RangeTrader,192.0,192.0,European STIRs,2012.0
2023/3,IMO,I,Manual,Manual,0.0,10016.0,European STIRs,2012.0
2023/3,IMO,I,OTA,RangeTrader,2414.0,2414.0,European STIRs,2012.0
2023/3,IMO,RF,Manual,Manual,0.0,8.0,Currency,2012.0
2023/3,IMO,SA3,ASE,ASE,875.0,875.0,European STIRs,2012.0
2023/3,IMO,SA3,Manual,Manual,0.0,25804.0,European STIRs,2012.0
2023/3,IMO,SA3,OTA,Manual,55.0,55.0,European STIRs,2012.0
2023/3,IMO,SA3,OTA,RangeTrader,2214.0,2214.0,European STIRs,2012.0
2023/3,IMO,SR1,ASE,ASE,2.0,2.0,American STIRs,2012.0
2023/3,IMO,SR1,Manual,Manual,0.0,816.0,American STIRs,2012.0
2023/3,IMO,SR3,ASE,ASE,227.0,227.0,American STIRs,2012.0
2023/3,IMO,SR3,Manual,Manual,0.0,12027.0,American STIRs,2012.0
2023/3,IMO,SR3,OTA,Manual,4.0,4.0,American STIRs,2012.0
2023/3,IMO,SR3,OTA,RangeTrader,660.0,660.0,American STIRs,2012.0
2023/3,IMO,ZQ,ASE,ASE,698.0,698.0,American STIRs,2012.0
2023/3,IMO,ZQ,Manual,Manual,0.0,2400.0,American STIRs,2012.0
2023/3,IMO,ZQ,OTA,Manual,10.0,10.0,American STIRs,2012.0
2023/3,IMO,ZQ,OTA,RangeTrader,54.0,54.0,American STIRs,2012.0
2023/3,IMO,ZS,Manual,Manual,0.0,76.0,Metals,2012.0
2023/3,ISR,SR3,ASE,ASE,96.0,96.0,American STIRs,2022.0
2023/3,ISR,TN,ASE,ASE,36.0,36.0,American STIRs,2022.0
2023/3,ISR,TN,Manual,Manual,0.0,14.0,American STIRs,2022.0
2023/3,ISR,TN,OTA,RangeTrader_Gen2,126.0,126.0,American STIRs,2022.0
2023/3,ISR,ZB,ASE,ASE,12.0,12.0,American STIRs,2022.0
2023/3,ISR,ZB,Manual,Manual,0.0,6.0,American STIRs,2022.0
2023/3,ISR,ZB,OTA,RangeTrader_Gen2,50.0,50.0,American STIRs,2022.0
2023/3,ISR,ZF,ASE,ASE,50.0,50.0,American STIRs,2022.0
2023/3,ISR,ZF,Manual,Manual,0.0,19.0,American STIRs,2022.0
2023/3,ISR,ZF,OTA,RangeTrader_Gen2,237.0,237.0,American STIRs,2022.0
2023/3,ISR,ZN,ASE,ASE,26.0,26.0,American STIRs,2022.0
2023/3,ISR,ZN,Manual,Manual,0.0,14.0,American STIRs,2022.0
2023/3,ISR,ZN,OTA,RangeTrader_Gen2,140.0,140.0,American STIRs,2022.0
2023/3,ISR,ZT,ASE,ASE,16.0,16.0,American STIRs,2022.0
2023/3,ISR,ZT,Manual,Manual,0.0,13.0,American STIRs,2022.0
2023/3,ISR,ZT,OTA,RangeTrader_Gen2,177.0,177.0,American STIRs,2022.0
2023/3,JAG,ES,ASE,ASE,24.0,24.0,Indices & Stocks,2021.0
2023/3,JAG,ES,Manual,Manual,0.0,20.0,Indices & Stocks,2021.0
2023/3,JAG,ES,OTA,RangeTrader,380.0,380.0,Indices & Stocks,2021.0
2023/3,JAG,FEF,ASE,ASE,80.0,80.0,Metals,2021.0
2023/3,JAG,GC,ASE,ASE,3432.0,3432.0,Metals,2021.0
2023/3,JAG,GC,ASE,ASE & RangeTrader_Gen2,1828.0,1828.0,Metals,2021.0
2023/3,JAG,GC,Manual,Manual,0.0,2388.0,Metals,2021.0
2023/3,JAG,GC,OTA,Manual,12.0,12.0,Metals,2021.0
2023/3,JAG,GC,OTA,RangeTrader,7304.0,7304.0,Metals,2021.0
2023/3,JAG,GC,OTA,RangeTrader_Gen2,428.0,428.0,Metals,2021.0
2023/3,JAG,NIY,Manual,Manual,0.0,3.0,Indices & Stocks,2021.0
2023/3,JAG,NKD,Manual,Manual,0.0,3.0,Indices & Stocks,2021.0
2023/3,JAG,NR.es,ASE,ASE,115.0,115.0,Wood&Rubber,2021.0
2023/3,JAG,NR.es,Manual,Manual,0.0,2.0,Wood&Rubber,2021.0
2023/3,JAG,NR.es,OTA,Manual,1.0,1.0,Wood&Rubber,2021.0
2023/3,JAG,SR3,Manual,Manual,0.0,200.0,American STIRs,2021.0
2023/3,JDL,CL,OTA,Pvt_Algo,8.0,8.0,Energy,
2023/3,JDL,HO,OTA,Pvt_Algo,36.0,36.0,Energy,
2023/3,JDL,RB,OTA,Pvt_Algo,12.0,12.0,Energy,
2023/3,JNJ,I,ASE,ASE,4188.0,4188.0,European STIRs,2022.0
2023/3,JNJ,I,Manual,Manual,0.0,5555.0,European STIRs,2022.0
2023/3,JNJ,I,OMA,Manual,102.0,102.0,European STIRs,2022.0
2023/3,JNJ,I,OTA,Manual,408.0,408.0,European STIRs,2022.0
2023/3,JNJ,I,OTA,Pvt_Algo,2.0,2.0,European STIRs,2022.0
2023/3,JNJ,I,OTA,RangeTrader,450.0,450.0,European STIRs,2022.0
2023/3,JNJ,I,OTA,TT_Stop,10.0,10.0,European STIRs,2022.0
2023/3,JSS,SR3,ASE,ASE,208.0,208.0,American STIRs,2022.0
2023/3,JSS,TN,ASE,ASE,121.0,121.0,American STIRs,2022.0
2023/3,JSS,TN,Manual,Manual,0.0,56.0,American STIRs,2022.0
2023/3,JSS,TN,OTA,RangeTrader_Gen2,81.0,81.0,American STIRs,2022.0
2023/3,JSS,Z3N,ASE,ASE,27.0,27.0,American STIRs,2022.0
2023/3,JSS,Z3N,ASE,ASE & RangeTrader_Gen2,5.0,5.0,American STIRs,2022.0
2023/3,JSS,ZB,ASE,ASE,40.0,40.0,American STIRs,2022.0
2023/3,JSS,ZB,Manual,Manual,0.0,18.0,American STIRs,2022.0
2023/3,JSS,ZB,OTA,RangeTrader_Gen2,10.0,10.0,American STIRs,2022.0
2023/3,JSS,ZF,ASE,ASE,147.0,147.0,American STIRs,2022.0
2023/3,JSS,ZF,ASE,ASE & RangeTrader_Gen2,17.0,17.0,American STIRs,2022.0
2023/3,JSS,ZF,Manual,Manual,0.0,197.0,American STIRs,2022.0
2023/3,JSS,ZF,OTA,RangeTrader_Gen2,687.0,687.0,American STIRs,2022.0
2023/3,JSS,ZN,ASE,ASE,88.0,88.0,American STIRs,2022.0
2023/3,JSS,ZN,Manual,Manual,0.0,127.0,American STIRs,2022.0
2023/3,JSS,ZN,OTA,RangeTrader_Gen2,451.0,451.0,American STIRs,2022.0
2023/3,JSS,ZT,ASE,ASE,52.0,52.0,American STIRs,2022.0
2023/3,JSS,ZT,ASE,ASE & RangeTrader_Gen2,12.0,12.0,American STIRs,2022.0
2023/3,JSS,ZT,Manual,Manual,0.0,89.0,American STIRs,2022.0
2023/3,JSS,ZT,OTA,RangeTrader_Gen2,207.0,207.0,American STIRs,2022.0
2023/3,JTR,6B,Manual,Manual,0.0,7.0,Currency,2011.0
2023/3,JTR,6E,Manual,Manual,0.0,16.0,Currency,2011.0
2023/3,JTR,BRN,Manual,Manual,0.0,62.0,Energy,2011.0
2023/3,JTR,ES,Manual,Manual,0.0,2.0,Indices & Stocks,2011.0
2023/3,JTR,FBTP,Manual,Manual,0.0,90.0,European STIRs,2011.0
2023/3,JTR,FGBL,Manual,Manual,0.0,103.0,European STIRs,2011.0
2023/3,JTR,FGBS,Manual,Manual,0.0,294.0,European STIRs,2011.0
2023/3,JTR,FGBS,OTA,RangeTrader,1516.0,1516.0,European STIRs,2011.0
2023/3,JTR,GE,Manual,Manual,0.0,2082.0,American STIRs,2011.0
2023/3,JTR,GE,OTA,RangeTrader,604.0,604.0,American STIRs,2011.0
2023/3,JTR,I,ASE,ASE,796.0,796.0,European STIRs,2011.0
2023/3,JTR,I,ASE,ASE & RangeTrader,534.0,534.0,European STIRs,2011.0
2023/3,JTR,I,Manual,Manual,0.0,59899.0,European STIRs,2011.0
2023/3,JTR,I,OTA,Manual,8.0,8.0,European STIRs,2011.0
2023/3,JTR,I,OTA,RangeTrader,53789.0,53789.0,European STIRs,2011.0
2023/3,JTR,I,OTA,TT_Iceberg,20.0,20.0,European STIRs,2011.0
2023/3,JTR,IR,Manual,Manual,0.0,5170.0,Australian STIRs,2011.0
2023/3,JTR,SA3,Manual,Manual,0.0,5612.0,European STIRs,2011.0
2023/3,JTR,SA3,OTA,RangeTrader,3341.0,3341.0,European STIRs,2011.0
2023/3,JTR,SA3,OTA,TT_Iceberg,228.0,228.0,European STIRs,2011.0
2023/3,JTR,SO3,Manual,Manual,0.0,17004.0,European STIRs,2011.0
2023/3,JTR,SO3,OTA,RangeTrader,9497.0,9497.0,European STIRs,2011.0
2023/3,JTR,SO3,OTA,TT_Iceberg,600.0,600.0,European STIRs,2011.0
2023/3,JTR,SR1,Manual,Manual,0.0,244.0,American STIRs,2011.0
2023/3,JTR,SR3,ASE,ASE,180.0,180.0,American STIRs,2011.0
2023/3,JTR,SR3,ASE,ASE & RangeTrader,534.0,534.0,American STIRs,2011.0
2023/3,JTR,SR3,Manual,Manual,0.0,61319.0,American STIRs,2011.0
2023/3,JTR,SR3,OTA,RangeTrader,106951.0,106951.0,American STIRs,2011.0
2023/3,JTR,ZQ,ASE,ASE,609.0,609.0,American STIRs,2011.0
2023/3,JTR,ZQ,ASE,ASE & RangeTrader,27.0,27.0,American STIRs,2011.0
2023/3,JTR,ZQ,Manual,Manual,0.0,11354.0,American STIRs,2011.0
2023/3,JTR,ZQ,OTA,Manual,3.0,3.0,American STIRs,2011.0
2023/3,JTR,ZQ,OTA,RangeTrader,11659.0,11659.0,American STIRs,2011.0
2023/3,JYS,DI1,ASE,ASE,109552.0,109552.0,Brazilian STIRs,2022.0
2023/3,JYS,DI1,ASE,ASE & RangeTrader_Gen2,267.0,267.0,Brazilian STIRs,2022.0
2023/3,JYS,DI1,Manual,Manual,0.0,3611.0,Brazilian STIRs,2022.0
2023/3,JYS,DI1,OTA,Manual,2771.0,2771.0,Brazilian STIRs,2022.0
2023/3,JYS,WDO,Manual,Manual,0.0,652.0,American STIRs,2022.0
2023/3,JYS,WDO,OTA,Manual,14.0,14.0,American STIRs,2022.0
2023/3,KML,BRN,ASE,ASE,2386.0,2386.0,Energy,2022.0
2023/3,KML,BRN,ASE,ASE & RangeTrader_Gen2,888.0,888.0,Energy,2022.0
2023/3,KML,BRN,Manual,Manual,0.0,40.0,Energy,2022.0
2023/3,KML,CL,ASE,ASE,1818.0,1818.0,Energy,2022.0
2023/3,KML,CL,ASE,ASE & RangeTrader_Gen2,848.0,848.0,Energy,2022.0
2023/3,KML,CL,Manual,Manual,0.0,20.0,Energy,2022.0
2023/3,KML,CL,OTA,Manual,4.0,4.0,Energy,2022.0
2023/3,KML,G,ASE,ASE,264.0,264.0,Energy,2022.0
2023/3,KML,G,ASE,ASE & RangeTrader_Gen2,96.0,96.0,Energy,2022.0
2023/3,KML,G,Manual,Manual,0.0,72.0,Energy,2022.0
2023/3,KML,HO,Manual,Manual,0.0,288.0,Energy,2022.0
2023/3,KML,HO,OTA,RangeTrader_Gen2,4.0,4.0,Energy,2022.0
2023/3,KML,HO,OTA,TT_OCO,20.0,20.0,Energy,2022.0
2023/3,KML,WBS,ASE,ASE,648.0,648.0,Energy,2022.0
2023/3,KML,WBS,ASE,ASE & RangeTrader_Gen2,40.0,40.0,Energy,2022.0
2023/3,KMP,CL,ASE,ASE,172.0,172.0,Energy,2022.0
2023/3,KMP,CL,ASE,ASE & RangeTrader_Gen2,780.0,780.0,Energy,2022.0
2023/3,KMP,CL,ASE,TT_OCO,4.0,4.0,Energy,2022.0
2023/3,KMP,CL,Manual,Manual,0.0,16.0,Energy,2022.0
2023/3,KMP,CL,OTA,Manual,6.0,6.0,Energy,2022.0
2023/3,KMP,CL,OTA,RangeTrader_Gen2,20.0,20.0,Energy,2022.0
2023/3,KMP,CL,OTA,TT_OCO,2.0,2.0,Energy,2022.0
2023/3,KMP,HO,ASE,ASE,8.0,8.0,Energy,2022.0
2023/3,KMP,HO,OTA,TT_BRACKET,8.0,8.0,Energy,2022.0
2023/3,KMP,HO,OTA,TT_OCO,12.0,12.0,Energy,2022.0
2023/3,KMP,RB,ASE,ASE,16.0,16.0,Energy,2022.0
2023/3,KMP,RB,OTA,TT_BRACKET,4.0,4.0,Energy,2022.0
2023/3,KMP,RB,OTA,TT_OCO,4.0,4.0,Energy,2022.0
2023/3,KMP,WBS,ASE,ASE,152.0,152.0,Energy,2022.0
2023/3,KMP,WBS,ASE,ASE & RangeTrader_Gen2,408.0,408.0,Energy,2022.0
2023/3,KMP,WBS,Manual,Manual,0.0,16.0,Energy,2022.0
2023/3,KMP,WBS,OTA,Manual,8.0,8.0,Energy,2022.0
2023/3,KMP,WBS,OTA,RangeTrader_Gen2,4.0,4.0,Energy,2022.0
2023/3,LAV,I,ASE,ASE,364.0,364.0,European STIRs,2021.0
2023/3,LAV,I,ASE,ASE & RangeTrader_Gen2,64.0,64.0,European STIRs,2021.0
2023/3,LAV,I,Manual,Manual,0.0,884.0,European STIRs,2021.0
2023/3,LAV,I,OTA,Manual,10.0,10.0,European STIRs,2021.0
2023/3,LAV,I,OTA,RangeTrader_Gen2,10.0,10.0,European STIRs,2021.0
2023/3,LAV,SR1,ASE,ASE,3923.0,3923.0,American STIRs,2021.0
2023/3,LAV,SR1,Manual,Manual,0.0,526.0,American STIRs,2021.0
2023/3,LAV,SR1,OTA,Manual,329.0,329.0,American STIRs,2021.0
2023/3,LAV,SR3,ASE,ASE,21212.0,21212.0,American STIRs,2021.0
2023/3,LAV,SR3,ASE,ASE & RangeTrader_Gen2,308.0,308.0,American STIRs,2021.0
2023/3,LAV,SR3,Manual,Manual,0.0,3300.0,American STIRs,2021.0
2023/3,LAV,SR3,OMA,Manual,100.0,100.0,American STIRs,2021.0
2023/3,LAV,SR3,OTA,Manual,1344.0,1344.0,American STIRs,2021.0
2023/3,LAV,SR3,OTA,RangeTrader,376.0,376.0,American STIRs,2021.0
2023/3,LAV,SR3,OTA,RangeTrader_Gen2,650.0,650.0,American STIRs,2021.0
2023/3,LAV,ZQ,ASE,ASE,17665.0,17665.0,American STIRs,2021.0
2023/3,LAV,ZQ,ASE,ASE & RangeTrader_Gen2,160.0,160.0,American STIRs,2021.0
2023/3,LAV,ZQ,Manual,Manual,0.0,3077.0,American STIRs,2021.0
2023/3,LAV,ZQ,OMA,Manual,12.0,12.0,American STIRs,2021.0
2023/3,LAV,ZQ,OTA,Manual,1569.0,1569.0,American STIRs,2021.0
2023/3,LAV,ZQ,OTA,TT_Stop,6.0,6.0,American STIRs,2021.0
2023/3,MDR,BRN,ASE,ASE,3308.0,3308.0,Energy,2019.0
2023/3,MDR,BRN,Manual,Manual,0.0,1454.0,Energy,2019.0
2023/3,MDR,BRN,OTA,Manual,80.0,80.0,Energy,2019.0
2023/3,MDR,CL,ASE,ASE,332.0,332.0,Energy,2019.0
2023/3,MDR,CL,Manual,Manual,0.0,978.0,Energy,2019.0
2023/3,MDR,CL,OTA,TT_Stop,20.0,20.0,Energy,2019.0
2023/3,MDR,G,ASE,ASE,714.0,714.0,Energy,2019.0
2023/3,MDR,G,Manual,Manual,0.0,386.0,Energy,2019.0
2023/3,MDR,G,OTA,Manual,30.0,30.0,Energy,2019.0
2023/3,MDR,G,OTA,TT_Stop,10.0,10.0,Energy,2019.0
2023/3,MHM,BAX,Manual,Manual,0.0,10.0,American STIRs,2021.0
2023/3,MHM,GE,ASE,ASE,2742.0,2742.0,American STIRs,2021.0
2023/3,MHM,GE,Manual,Manual,0.0,946.0,American STIRs,2021.0
2023/3,MHM,GE,OMA,Manual,44.0,44.0,American STIRs,2021.0
2023/3,MHM,GE,OTA,Manual,12.0,12.0,American STIRs,2021.0
2023/3,MHM,SR1,ASE,ASE,2333.0,2333.0,American STIRs,2021.0
2023/3,MHM,SR1,Complex,Manual,1.0,1.0,American STIRs,2021.0
2023/3,MHM,SR1,Complex,TT_Stop,1.0,1.0,American STIRs,2021.0
2023/3,MHM,SR1,Manual,Manual,0.0,1002.0,American STIRs,2021.0
2023/3,MHM,SR1,OMA,Manual,106.0,106.0,American STIRs,2021.0
2023/3,MHM,SR1,OTA,Manual,438.0,438.0,American STIRs,2021.0
2023/3,MHM,SR1,OTA,Pvt_Algo,23.0,23.0,American STIRs,2021.0
2023/3,MHM,SR1,OTA,RangeTrader,5.0,5.0,American STIRs,2021.0
2023/3,MHM,SR1,OTA,TT_OCO,49.0,49.0,American STIRs,2021.0
2023/3,MHM,SR1,OTA,TT_Stop,116.0,116.0,American STIRs,2021.0
2023/3,MHM,SR3,ASE,ASE,7411.0,7411.0,American STIRs,2021.0
2023/3,MHM,SR3,Complex,Pvt_Algo,288.0,288.0,American STIRs,2021.0
2023/3,MHM,SR3,Manual,Manual,0.0,6934.0,American STIRs,2021.0
2023/3,MHM,SR3,OMA,Manual,1769.0,1769.0,American STIRs,2021.0
2023/3,MHM,SR3,OTA,Manual,832.0,832.0,American STIRs,2021.0
2023/3,MHM,SR3,OTA,Pvt_Algo,620.0,620.0,American STIRs,2021.0
2023/3,MHM,SR3,OTA,RangeTrader,1910.0,1910.0,American STIRs,2021.0
2023/3,MHM,SR3,OTA,TT_Stop,28.0,28.0,American STIRs,2021.0
2023/3,MHM,ZQ,ASE,ASE,8107.0,8107.0,American STIRs,2021.0
2023/3,MHM,ZQ,Complex,Manual,15.0,15.0,American STIRs,2021.0
2023/3,MHM,ZQ,Complex,TT_Stop,10.0,10.0,American STIRs,2021.0
2023/3,MHM,ZQ,Manual,Manual,0.0,2140.0,American STIRs,2021.0
2023/3,MHM,ZQ,OMA,Manual,171.0,171.0,American STIRs,2021.0
2023/3,MHM,ZQ,OTA,Manual,813.0,813.0,American STIRs,2021.0
2023/3,MHM,ZQ,OTA,Pvt_Algo,23.0,23.0,American STIRs,2021.0
2023/3,MHM,ZQ,OTA,RangeTrader,5.0,5.0,American STIRs,2021.0
2023/3,MHM,ZQ,OTA,TT_OCO,42.0,42.0,American STIRs,2021.0
2023/3,MHM,ZQ,OTA,TT_Stop,196.0,196.0,American STIRs,2021.0
2023/3,MKC,CL,ASE,ASE,526.0,526.0,Energy,2022.0
2023/3,MKC,CL,ASE,ASE & RangeTrader_Gen2,1088.0,1088.0,Energy,2022.0
2023/3,MKC,CL,Manual,Manual,0.0,254.0,Energy,2022.0
2023/3,MKC,CL,OTA,Manual,32.0,32.0,Energy,2022.0
2023/3,MKC,CL,OTA,RangeTrader_Gen2,8.0,8.0,Energy,2022.0
2023/3,MKC,CL,OTA,TT_BRACKET,16.0,16.0,Energy,2022.0
2023/3,MKC,CL,OTA,TT_Stop,22.0,22.0,Energy,2022.0
2023/3,MKC,HO,ASE,ASE,12.0,12.0,Energy,2022.0
2023/3,MKC,HO,ASE,ASE & RangeTrader_Gen2,52.0,52.0,Energy,2022.0
2023/3,MKC,HO,Manual,Manual,0.0,30.0,Energy,2022.0
2023/3,MKC,HO,OTA,RangeTrader_Gen2,2.0,2.0,Energy,2022.0
2023/3,MKC,HO,OTA,TT_BRACKET,28.0,28.0,Energy,2022.0
2023/3,MKC,HO,OTA,TT_OCO,8.0,8.0,Energy,2022.0
2023/3,MKC,RB,ASE,ASE,8.0,8.0,Energy,2022.0
2023/3,MKC,RB,ASE,ASE & RangeTrader_Gen2,44.0,44.0,Energy,2022.0
2023/3,MKC,RB,Manual,Manual,0.0,24.0,Energy,2022.0
2023/3,MKC,RB,OTA,TT_BRACKET,24.0,24.0,Energy,2022.0
2023/3,MKC,RB,OTA,TT_OCO,8.0,8.0,Energy,2022.0
2023/3,MKC,WBS,ASE,ASE,194.0,194.0,Energy,2022.0
2023/3,MKC,WBS,ASE,ASE & RangeTrader_Gen2,308.0,308.0,Energy,2022.0
2023/3,MKC,WBS,Manual,Manual,0.0,26.0,Energy,2022.0
2023/3,MKC,WBS,OTA,Manual,10.0,10.0,Energy,2022.0
2023/3,MKC,WBS,OTA,RangeTrader_Gen2,4.0,4.0,Energy,2022.0
2023/3,MKO,GE,Manual,Manual,0.0,1670.0,American STIRs,2021.0
2023/3,MKO,I,ASE,ASE,824.0,824.0,European STIRs,2021.0
2023/3,MKO,I,Manual,Manual,0.0,1318.0,European STIRs,2021.0
2023/3,MKO,SR1,ASE,ASE,6060.0,6060.0,American STIRs,2021.0
2023/3,MKO,SR1,Manual,Manual,0.0,33845.0,American STIRs,2021.0
2023/3,MKO,SR1,OMA,Manual,100.0,100.0,American STIRs,2021.0
2023/3,MKO,SR1,OTA,Manual,1904.0,1904.0,American STIRs,2021.0
2023/3,MKO,SR3,ASE,ASE,957.0,957.0,American STIRs,2021.0
